datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/4/2022 5:00:00 AM,1/4/2022 12:00:00 AM,RFC,WEST,CE,CE,10946.825,True
1/4/2022 6:00:00 AM,1/4/2022 1:00:00 AM,RFC,WEST,CE,CE,10589.879,True
1/4/2022 7:00:00 AM,1/4/2022 2:00:00 AM,RFC,WEST,CE,CE,10349.331,True
1/4/2022 8:00:00 AM,1/4/2022 3:00:00 AM,RFC,WEST,CE,CE,10243.139,True
1/4/2022 9:00:00 AM,1/4/2022 4:00:00 AM,RFC,WEST,CE,CE,10246.459,True
1/4/2022 10:00:00 AM,1/4/2022 5:00:00 AM,RFC,WEST,CE,CE,10466.317,True
1/4/2022 11:00:00 AM,1/4/2022 6:00:00 AM,RFC,WEST,CE,CE,11040.897,True
1/4/2022 12:00:00 PM,1/4/2022 7:00:00 AM,RFC,WEST,CE,CE,11823.253,True
1/4/2022 1:00:00 PM,1/4/2022 8:00:00 AM,RFC,WEST,CE,CE,12301.120,True
1/4/2022 2:00:00 PM,1/4/2022 9:00:00 AM,RFC,WEST,CE,CE,12281.644,True
1/4/2022 3:00:00 PM,1/4/2022 10:00:00 AM,RFC,WEST,CE,CE,12266.304,True
1/4/2022 4:00:00 PM,1/4/2022 11:00:00 AM,RFC,WEST,CE,CE,12233.987,True
1/4/2022 5:00:00 PM,1/4/2022 12:00:00 PM,RFC,WEST,CE,CE,12205.600,True
1/4/2022 6:00:00 PM,1/4/2022 1:00:00 PM,RFC,WEST,CE,CE,12110.230,True
1/4/2022 7:00:00 PM,1/4/2022 2:00:00 PM,RFC,WEST,CE,CE,12152.196,True
1/4/2022 8:00:00 PM,1/4/2022 3:00:00 PM,RFC,WEST,CE,CE,12099.463,True
1/4/2022 9:00:00 PM,1/4/2022 4:00:00 PM,RFC,WEST,CE,CE,12161.736,True
1/4/2022 10:00:00 PM,1/4/2022 5:00:00 PM,RFC,WEST,CE,CE,12579.095,True
1/4/2022 11:00:00 PM,1/4/2022 6:00:00 PM,RFC,WEST,CE,CE,12944.467,True
1/5/2022 12:00:00 AM,1/4/2022 7:00:00 PM,RFC,WEST,CE,CE,12679.855,True
1/5/2022 1:00:00 AM,1/4/2022 8:00:00 PM,RFC,WEST,CE,CE,12421.780,True
1/5/2022 2:00:00 AM,1/4/2022 9:00:00 PM,RFC,WEST,CE,CE,12114.113,True
1/5/2022 3:00:00 AM,1/4/2022 10:00:00 PM,RFC,WEST,CE,CE,11673.408,True
1/5/2022 4:00:00 AM,1/4/2022 11:00:00 PM,RFC,WEST,CE,CE,11096.788,True
1/5/2022 5:00:00 AM,1/5/2022 12:00:00 AM,RFC,WEST,CE,CE,10585.639,True
1/5/2022 6:00:00 AM,1/5/2022 1:00:00 AM,RFC,WEST,CE,CE,10224.586,True
1/5/2022 7:00:00 AM,1/5/2022 2:00:00 AM,RFC,WEST,CE,CE,10022.237,True
1/5/2022 8:00:00 AM,1/5/2022 3:00:00 AM,RFC,WEST,CE,CE,9860.910,True
1/5/2022 9:00:00 AM,1/5/2022 4:00:00 AM,RFC,WEST,CE,CE,9885.056,True
1/5/2022 10:00:00 AM,1/5/2022 5:00:00 AM,RFC,WEST,CE,CE,10226.259,True
1/5/2022 11:00:00 AM,1/5/2022 6:00:00 AM,RFC,WEST,CE,CE,10942.138,True
1/5/2022 12:00:00 PM,1/5/2022 7:00:00 AM,RFC,WEST,CE,CE,11818.339,True
1/5/2022 1:00:00 PM,1/5/2022 8:00:00 AM,RFC,WEST,CE,CE,12512.064,True
1/5/2022 2:00:00 PM,1/5/2022 9:00:00 AM,RFC,WEST,CE,CE,12792.207,True
1/5/2022 3:00:00 PM,1/5/2022 10:00:00 AM,RFC,WEST,CE,CE,12964.619,True
1/5/2022 4:00:00 PM,1/5/2022 11:00:00 AM,RFC,WEST,CE,CE,12992.769,True
1/5/2022 5:00:00 PM,1/5/2022 12:00:00 PM,RFC,WEST,CE,CE,13033.752,True
1/5/2022 6:00:00 PM,1/5/2022 1:00:00 PM,RFC,WEST,CE,CE,13120.888,True
1/5/2022 7:00:00 PM,1/5/2022 2:00:00 PM,RFC,WEST,CE,CE,13255.376,True
1/5/2022 8:00:00 PM,1/5/2022 3:00:00 PM,RFC,WEST,CE,CE,13254.039,True
1/5/2022 9:00:00 PM,1/5/2022 4:00:00 PM,RFC,WEST,CE,CE,13342.688,True
1/5/2022 10:00:00 PM,1/5/2022 5:00:00 PM,RFC,WEST,CE,CE,13809.899,True
1/5/2022 11:00:00 PM,1/5/2022 6:00:00 PM,RFC,WEST,CE,CE,14261.861,True
1/6/2022 12:00:00 AM,1/5/2022 7:00:00 PM,RFC,WEST,CE,CE,14033.677,True
1/6/2022 1:00:00 AM,1/5/2022 8:00:00 PM,RFC,WEST,CE,CE,13741.442,True
1/6/2022 2:00:00 AM,1/5/2022 9:00:00 PM,RFC,WEST,CE,CE,13407.893,True
1/6/2022 3:00:00 AM,1/5/2022 10:00:00 PM,RFC,WEST,CE,CE,12990.182,True
1/6/2022 4:00:00 AM,1/5/2022 11:00:00 PM,RFC,WEST,CE,CE,12392.924,True
1/6/2022 5:00:00 AM,1/6/2022 12:00:00 AM,RFC,WEST,CE,CE,11829.870,True
1/6/2022 6:00:00 AM,1/6/2022 1:00:00 AM,RFC,WEST,CE,CE,11459.272,True
1/6/2022 7:00:00 AM,1/6/2022 2:00:00 AM,RFC,WEST,CE,CE,11234.499,True
1/6/2022 8:00:00 AM,1/6/2022 3:00:00 AM,RFC,WEST,CE,CE,11131.520,True
1/6/2022 9:00:00 AM,1/6/2022 4:00:00 AM,RFC,WEST,CE,CE,11192.759,True
1/6/2022 10:00:00 AM,1/6/2022 5:00:00 AM,RFC,WEST,CE,CE,11394.670,True
1/6/2022 11:00:00 AM,1/6/2022 6:00:00 AM,RFC,WEST,CE,CE,11922.684,True
1/6/2022 12:00:00 PM,1/6/2022 7:00:00 AM,RFC,WEST,CE,CE,12676.343,True
1/6/2022 1:00:00 PM,1/6/2022 8:00:00 AM,RFC,WEST,CE,CE,13198.444,True
1/6/2022 2:00:00 PM,1/6/2022 9:00:00 AM,RFC,WEST,CE,CE,13224.015,True
1/6/2022 3:00:00 PM,1/6/2022 10:00:00 AM,RFC,WEST,CE,CE,13067.997,True
1/6/2022 4:00:00 PM,1/6/2022 11:00:00 AM,RFC,WEST,CE,CE,13035.885,True
1/6/2022 5:00:00 PM,1/6/2022 12:00:00 PM,RFC,WEST,CE,CE,12999.094,True
1/6/2022 6:00:00 PM,1/6/2022 1:00:00 PM,RFC,WEST,CE,CE,12989.893,True
1/6/2022 7:00:00 PM,1/6/2022 2:00:00 PM,RFC,WEST,CE,CE,12992.907,True
1/6/2022 8:00:00 PM,1/6/2022 3:00:00 PM,RFC,WEST,CE,CE,12985.290,True
1/6/2022 9:00:00 PM,1/6/2022 4:00:00 PM,RFC,WEST,CE,CE,13127.274,True
1/6/2022 10:00:00 PM,1/6/2022 5:00:00 PM,RFC,WEST,CE,CE,13562.161,True
1/6/2022 11:00:00 PM,1/6/2022 6:00:00 PM,RFC,WEST,CE,CE,14020.436,True
1/7/2022 12:00:00 AM,1/6/2022 7:00:00 PM,RFC,WEST,CE,CE,13879.713,True
1/7/2022 1:00:00 AM,1/6/2022 8:00:00 PM,RFC,WEST,CE,CE,13712.699,True
1/7/2022 2:00:00 AM,1/6/2022 9:00:00 PM,RFC,WEST,CE,CE,13487.317,True
1/7/2022 3:00:00 AM,1/6/2022 10:00:00 PM,RFC,WEST,CE,CE,13099.294,True
1/7/2022 4:00:00 AM,1/6/2022 11:00:00 PM,RFC,WEST,CE,CE,12550.239,True
1/7/2022 5:00:00 AM,1/7/2022 12:00:00 AM,RFC,WEST,CE,CE,12054.464,True
1/7/2022 6:00:00 AM,1/7/2022 1:00:00 AM,RFC,WEST,CE,CE,11740.480,True
1/7/2022 7:00:00 AM,1/7/2022 2:00:00 AM,RFC,WEST,CE,CE,11518.144,True
1/7/2022 8:00:00 AM,1/7/2022 3:00:00 AM,RFC,WEST,CE,CE,11492.469,True
1/7/2022 9:00:00 AM,1/7/2022 4:00:00 AM,RFC,WEST,CE,CE,11466.888,True
1/7/2022 10:00:00 AM,1/7/2022 5:00:00 AM,RFC,WEST,CE,CE,11674.399,True
1/7/2022 11:00:00 AM,1/7/2022 6:00:00 AM,RFC,WEST,CE,CE,12195.362,True
1/7/2022 12:00:00 PM,1/7/2022 7:00:00 AM,RFC,WEST,CE,CE,12917.492,True
1/7/2022 1:00:00 PM,1/7/2022 8:00:00 AM,RFC,WEST,CE,CE,13440.594,True
1/7/2022 2:00:00 PM,1/7/2022 9:00:00 AM,RFC,WEST,CE,CE,13408.098,True
1/7/2022 3:00:00 PM,1/7/2022 10:00:00 AM,RFC,WEST,CE,CE,13323.056,True
1/7/2022 4:00:00 PM,1/7/2022 11:00:00 AM,RFC,WEST,CE,CE,13256.259,True
1/7/2022 5:00:00 PM,1/7/2022 12:00:00 PM,RFC,WEST,CE,CE,13120.240,True
1/7/2022 6:00:00 PM,1/7/2022 1:00:00 PM,RFC,WEST,CE,CE,12981.281,True
1/7/2022 7:00:00 PM,1/7/2022 2:00:00 PM,RFC,WEST,CE,CE,12862.850,True
1/7/2022 8:00:00 PM,1/7/2022 3:00:00 PM,RFC,WEST,CE,CE,12802.192,True
1/7/2022 9:00:00 PM,1/7/2022 4:00:00 PM,RFC,WEST,CE,CE,12955.411,True
1/7/2022 10:00:00 PM,1/7/2022 5:00:00 PM,RFC,WEST,CE,CE,13412.683,True
1/7/2022 11:00:00 PM,1/7/2022 6:00:00 PM,RFC,WEST,CE,CE,13814.157,True
1/8/2022 12:00:00 AM,1/7/2022 7:00:00 PM,RFC,WEST,CE,CE,13668.552,True
1/8/2022 1:00:00 AM,1/7/2022 8:00:00 PM,RFC,WEST,CE,CE,13446.049,True
1/8/2022 2:00:00 AM,1/7/2022 9:00:00 PM,RFC,WEST,CE,CE,13216.936,True
1/8/2022 3:00:00 AM,1/7/2022 10:00:00 PM,RFC,WEST,CE,CE,12828.151,True
1/8/2022 4:00:00 AM,1/7/2022 11:00:00 PM,RFC,WEST,CE,CE,12303.621,True
1/8/2022 5:00:00 AM,1/8/2022 12:00:00 AM,RFC,WEST,CE,CE,11809.336,True
1/8/2022 6:00:00 AM,1/8/2022 1:00:00 AM,RFC,WEST,CE,CE,11470.945,True
1/8/2022 7:00:00 AM,1/8/2022 2:00:00 AM,RFC,WEST,CE,CE,11213.185,True
1/8/2022 8:00:00 AM,1/8/2022 3:00:00 AM,RFC,WEST,CE,CE,11118.261,True
1/8/2022 9:00:00 AM,1/8/2022 4:00:00 AM,RFC,WEST,CE,CE,10986.265,True
1/8/2022 10:00:00 AM,1/8/2022 5:00:00 AM,RFC,WEST,CE,CE,11089.693,True
1/8/2022 11:00:00 AM,1/8/2022 6:00:00 AM,RFC,WEST,CE,CE,11311.240,True
1/8/2022 12:00:00 PM,1/8/2022 7:00:00 AM,RFC,WEST,CE,CE,11614.300,True
1/8/2022 1:00:00 PM,1/8/2022 8:00:00 AM,RFC,WEST,CE,CE,11808.364,True
1/8/2022 2:00:00 PM,1/8/2022 9:00:00 AM,RFC,WEST,CE,CE,11840.966,True
1/8/2022 3:00:00 PM,1/8/2022 10:00:00 AM,RFC,WEST,CE,CE,11917.914,True
1/8/2022 4:00:00 PM,1/8/2022 11:00:00 AM,RFC,WEST,CE,CE,12109.807,True
1/8/2022 5:00:00 PM,1/8/2022 12:00:00 PM,RFC,WEST,CE,CE,12148.609,True
1/8/2022 6:00:00 PM,1/8/2022 1:00:00 PM,RFC,WEST,CE,CE,12035.177,True
1/8/2022 7:00:00 PM,1/8/2022 2:00:00 PM,RFC,WEST,CE,CE,11921.084,True
1/8/2022 8:00:00 PM,1/8/2022 3:00:00 PM,RFC,WEST,CE,CE,11802.996,True
1/8/2022 9:00:00 PM,1/8/2022 4:00:00 PM,RFC,WEST,CE,CE,11792.792,True
1/8/2022 10:00:00 PM,1/8/2022 5:00:00 PM,RFC,WEST,CE,CE,12017.692,True
1/8/2022 11:00:00 PM,1/8/2022 6:00:00 PM,RFC,WEST,CE,CE,12246.952,True
1/9/2022 12:00:00 AM,1/8/2022 7:00:00 PM,RFC,WEST,CE,CE,12119.676,True
1/9/2022 1:00:00 AM,1/8/2022 8:00:00 PM,RFC,WEST,CE,CE,11853.218,True
1/9/2022 2:00:00 AM,1/8/2022 9:00:00 PM,RFC,WEST,CE,CE,11637.824,True
1/9/2022 3:00:00 AM,1/8/2022 10:00:00 PM,RFC,WEST,CE,CE,11292.300,True
1/9/2022 4:00:00 AM,1/8/2022 11:00:00 PM,RFC,WEST,CE,CE,10813.042,True
1/9/2022 5:00:00 AM,1/9/2022 12:00:00 AM,RFC,WEST,CE,CE,10316.761,True
1/9/2022 6:00:00 AM,1/9/2022 1:00:00 AM,RFC,WEST,CE,CE,10017.913,True
1/9/2022 7:00:00 AM,1/9/2022 2:00:00 AM,RFC,WEST,CE,CE,9758.535,True
1/9/2022 8:00:00 AM,1/9/2022 3:00:00 AM,RFC,WEST,CE,CE,9554.677,True
1/9/2022 9:00:00 AM,1/9/2022 4:00:00 AM,RFC,WEST,CE,CE,9513.777,True
1/9/2022 10:00:00 AM,1/9/2022 5:00:00 AM,RFC,WEST,CE,CE,9598.403,True
1/9/2022 11:00:00 AM,1/9/2022 6:00:00 AM,RFC,WEST,CE,CE,9714.202,True
1/9/2022 12:00:00 PM,1/9/2022 7:00:00 AM,RFC,WEST,CE,CE,9947.791,True
1/9/2022 1:00:00 PM,1/9/2022 8:00:00 AM,RFC,WEST,CE,CE,10096.534,True
1/9/2022 2:00:00 PM,1/9/2022 9:00:00 AM,RFC,WEST,CE,CE,10208.260,True
1/9/2022 3:00:00 PM,1/9/2022 10:00:00 AM,RFC,WEST,CE,CE,10342.826,True
1/9/2022 4:00:00 PM,1/9/2022 11:00:00 AM,RFC,WEST,CE,CE,10470.048,True
1/9/2022 5:00:00 PM,1/9/2022 12:00:00 PM,RFC,WEST,CE,CE,10582.417,True
1/9/2022 6:00:00 PM,1/9/2022 1:00:00 PM,RFC,WEST,CE,CE,10691.793,True
1/9/2022 7:00:00 PM,1/9/2022 2:00:00 PM,RFC,WEST,CE,CE,10648.366,True
1/9/2022 8:00:00 PM,1/9/2022 3:00:00 PM,RFC,WEST,CE,CE,10709.170,True
1/9/2022 9:00:00 PM,1/9/2022 4:00:00 PM,RFC,WEST,CE,CE,10862.616,True
1/9/2022 10:00:00 PM,1/9/2022 5:00:00 PM,RFC,WEST,CE,CE,11485.682,True
1/9/2022 11:00:00 PM,1/9/2022 6:00:00 PM,RFC,WEST,CE,CE,12174.805,True
1/10/2022 12:00:00 AM,1/9/2022 7:00:00 PM,RFC,WEST,CE,CE,12337.673,True
1/10/2022 1:00:00 AM,1/9/2022 8:00:00 PM,RFC,WEST,CE,CE,12251.342,True
1/10/2022 2:00:00 AM,1/9/2022 9:00:00 PM,RFC,WEST,CE,CE,12064.362,True
1/10/2022 3:00:00 AM,1/9/2022 10:00:00 PM,RFC,WEST,CE,CE,11857.115,True
1/10/2022 4:00:00 AM,1/9/2022 11:00:00 PM,RFC,WEST,CE,CE,11448.990,True
1/10/2022 5:00:00 AM,1/10/2022 12:00:00 AM,RFC,WEST,CE,CE,11071.035,True
1/10/2022 6:00:00 AM,1/10/2022 1:00:00 AM,RFC,WEST,CE,CE,10856.646,True
1/10/2022 7:00:00 AM,1/10/2022 2:00:00 AM,RFC,WEST,CE,CE,10655.429,True
1/10/2022 8:00:00 AM,1/10/2022 3:00:00 AM,RFC,WEST,CE,CE,10517.839,True
1/10/2022 9:00:00 AM,1/10/2022 4:00:00 AM,RFC,WEST,CE,CE,10568.235,True
1/10/2022 10:00:00 AM,1/10/2022 5:00:00 AM,RFC,WEST,CE,CE,10829.359,True
1/10/2022 11:00:00 AM,1/10/2022 6:00:00 AM,RFC,WEST,CE,CE,11360.204,True
1/10/2022 12:00:00 PM,1/10/2022 7:00:00 AM,RFC,WEST,CE,CE,12146.981,True
1/10/2022 1:00:00 PM,1/10/2022 8:00:00 AM,RFC,WEST,CE,CE,12715.691,True
1/10/2022 2:00:00 PM,1/10/2022 9:00:00 AM,RFC,WEST,CE,CE,12766.409,True
1/10/2022 3:00:00 PM,1/10/2022 10:00:00 AM,RFC,WEST,CE,CE,12647.258,True
1/10/2022 4:00:00 PM,1/10/2022 11:00:00 AM,RFC,WEST,CE,CE,12599.457,True
1/10/2022 5:00:00 PM,1/10/2022 12:00:00 PM,RFC,WEST,CE,CE,12593.894,True
1/10/2022 6:00:00 PM,1/10/2022 1:00:00 PM,RFC,WEST,CE,CE,12530.009,True
1/10/2022 7:00:00 PM,1/10/2022 2:00:00 PM,RFC,WEST,CE,CE,12570.714,True
1/10/2022 8:00:00 PM,1/10/2022 3:00:00 PM,RFC,WEST,CE,CE,12509.398,True
1/10/2022 9:00:00 PM,1/10/2022 4:00:00 PM,RFC,WEST,CE,CE,12617.887,True
1/10/2022 10:00:00 PM,1/10/2022 5:00:00 PM,RFC,WEST,CE,CE,13102.956,True
1/10/2022 11:00:00 PM,1/10/2022 6:00:00 PM,RFC,WEST,CE,CE,13700.937,True
1/11/2022 12:00:00 AM,1/10/2022 7:00:00 PM,RFC,WEST,CE,CE,13676.076,True
1/11/2022 1:00:00 AM,1/10/2022 8:00:00 PM,RFC,WEST,CE,CE,13509.961,True
1/11/2022 2:00:00 AM,1/10/2022 9:00:00 PM,RFC,WEST,CE,CE,13220.295,True
1/11/2022 3:00:00 AM,1/10/2022 10:00:00 PM,RFC,WEST,CE,CE,12797.606,True
1/11/2022 4:00:00 AM,1/10/2022 11:00:00 PM,RFC,WEST,CE,CE,12305.308,True
1/11/2022 5:00:00 AM,1/11/2022 12:00:00 AM,RFC,WEST,CE,CE,11816.990,True
1/11/2022 6:00:00 AM,1/11/2022 1:00:00 AM,RFC,WEST,CE,CE,11520.100,True
1/11/2022 7:00:00 AM,1/11/2022 2:00:00 AM,RFC,WEST,CE,CE,11368.200,True
1/11/2022 8:00:00 AM,1/11/2022 3:00:00 AM,RFC,WEST,CE,CE,11234.300,True
1/11/2022 9:00:00 AM,1/11/2022 4:00:00 AM,RFC,WEST,CE,CE,11198.211,True
1/11/2022 10:00:00 AM,1/11/2022 5:00:00 AM,RFC,WEST,CE,CE,11405.386,True
1/11/2022 11:00:00 AM,1/11/2022 6:00:00 AM,RFC,WEST,CE,CE,11941.536,True
1/11/2022 12:00:00 PM,1/11/2022 7:00:00 AM,RFC,WEST,CE,CE,12789.092,True
1/11/2022 1:00:00 PM,1/11/2022 8:00:00 AM,RFC,WEST,CE,CE,13268.241,True
1/11/2022 2:00:00 PM,1/11/2022 9:00:00 AM,RFC,WEST,CE,CE,13331.226,True
1/11/2022 3:00:00 PM,1/11/2022 10:00:00 AM,RFC,WEST,CE,CE,13200.318,True
1/11/2022 4:00:00 PM,1/11/2022 11:00:00 AM,RFC,WEST,CE,CE,13135.007,True
1/11/2022 5:00:00 PM,1/11/2022 12:00:00 PM,RFC,WEST,CE,CE,13041.011,True
1/11/2022 6:00:00 PM,1/11/2022 1:00:00 PM,RFC,WEST,CE,CE,12868.230,True
1/11/2022 7:00:00 PM,1/11/2022 2:00:00 PM,RFC,WEST,CE,CE,12705.533,True
1/11/2022 8:00:00 PM,1/11/2022 3:00:00 PM,RFC,WEST,CE,CE,12513.470,True
1/11/2022 9:00:00 PM,1/11/2022 4:00:00 PM,RFC,WEST,CE,CE,12499.582,True
1/11/2022 10:00:00 PM,1/11/2022 5:00:00 PM,RFC,WEST,CE,CE,12875.071,True
1/11/2022 11:00:00 PM,1/11/2022 6:00:00 PM,RFC,WEST,CE,CE,13282.336,True
1/12/2022 12:00:00 AM,1/11/2022 7:00:00 PM,RFC,WEST,CE,CE,13019.077,True
1/12/2022 1:00:00 AM,1/11/2022 8:00:00 PM,RFC,WEST,CE,CE,12742.915,True
1/12/2022 2:00:00 AM,1/11/2022 9:00:00 PM,RFC,WEST,CE,CE,12364.987,True
