datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/2/2021 1:00:00 PM,1/2/2021 8:00:00 AM,RFC,WEST,CE,CE,9654.785,True
1/2/2021 2:00:00 PM,1/2/2021 9:00:00 AM,RFC,WEST,CE,CE,9847.550,True
1/2/2021 3:00:00 PM,1/2/2021 10:00:00 AM,RFC,WEST,CE,CE,10058.264,True
1/2/2021 4:00:00 PM,1/2/2021 11:00:00 AM,RFC,WEST,CE,CE,10147.256,True
1/2/2021 5:00:00 PM,1/2/2021 12:00:00 PM,RFC,WEST,CE,CE,10155.335,True
1/2/2021 6:00:00 PM,1/2/2021 1:00:00 PM,RFC,WEST,CE,CE,10114.418,True
1/2/2021 7:00:00 PM,1/2/2021 2:00:00 PM,RFC,WEST,CE,CE,9996.333,True
1/2/2021 8:00:00 PM,1/2/2021 3:00:00 PM,RFC,WEST,CE,CE,10020.271,True
1/2/2021 9:00:00 PM,1/2/2021 4:00:00 PM,RFC,WEST,CE,CE,10122.314,True
1/2/2021 10:00:00 PM,1/2/2021 5:00:00 PM,RFC,WEST,CE,CE,10591.282,True
1/2/2021 11:00:00 PM,1/2/2021 6:00:00 PM,RFC,WEST,CE,CE,11032.187,True
1/3/2021 12:00:00 AM,1/2/2021 7:00:00 PM,RFC,WEST,CE,CE,10970.325,True
1/3/2021 1:00:00 AM,1/2/2021 8:00:00 PM,RFC,WEST,CE,CE,10826.300,True
1/3/2021 2:00:00 AM,1/2/2021 9:00:00 PM,RFC,WEST,CE,CE,10650.899,True
1/3/2021 3:00:00 AM,1/2/2021 10:00:00 PM,RFC,WEST,CE,CE,10397.685,True
1/3/2021 4:00:00 AM,1/2/2021 11:00:00 PM,RFC,WEST,CE,CE,9988.906,True
1/3/2021 5:00:00 AM,1/3/2021 12:00:00 AM,RFC,WEST,CE,CE,9558.572,True
1/3/2021 6:00:00 AM,1/3/2021 1:00:00 AM,RFC,WEST,CE,CE,9233.250,True
1/3/2021 7:00:00 AM,1/3/2021 2:00:00 AM,RFC,WEST,CE,CE,9076.929,True
1/3/2021 8:00:00 AM,1/3/2021 3:00:00 AM,RFC,WEST,CE,CE,8937.077,True
1/3/2021 9:00:00 AM,1/3/2021 4:00:00 AM,RFC,WEST,CE,CE,8854.884,True
1/3/2021 10:00:00 AM,1/3/2021 5:00:00 AM,RFC,WEST,CE,CE,8852.311,True
1/3/2021 11:00:00 AM,1/3/2021 6:00:00 AM,RFC,WEST,CE,CE,8916.942,True
1/3/2021 12:00:00 PM,1/3/2021 7:00:00 AM,RFC,WEST,CE,CE,9125.123,True
1/3/2021 1:00:00 PM,1/3/2021 8:00:00 AM,RFC,WEST,CE,CE,9192.805,True
1/3/2021 2:00:00 PM,1/3/2021 9:00:00 AM,RFC,WEST,CE,CE,9321.268,True
1/3/2021 3:00:00 PM,1/3/2021 10:00:00 AM,RFC,WEST,CE,CE,9535.592,True
1/3/2021 4:00:00 PM,1/3/2021 11:00:00 AM,RFC,WEST,CE,CE,9733.393,True
1/3/2021 5:00:00 PM,1/3/2021 12:00:00 PM,RFC,WEST,CE,CE,9832.891,True
1/3/2021 6:00:00 PM,1/3/2021 1:00:00 PM,RFC,WEST,CE,CE,9908.299,True
1/3/2021 7:00:00 PM,1/3/2021 2:00:00 PM,RFC,WEST,CE,CE,9976.446,True
1/3/2021 8:00:00 PM,1/3/2021 3:00:00 PM,RFC,WEST,CE,CE,10066.056,True
1/3/2021 9:00:00 PM,1/3/2021 4:00:00 PM,RFC,WEST,CE,CE,10181.977,True
1/3/2021 10:00:00 PM,1/3/2021 5:00:00 PM,RFC,WEST,CE,CE,10668.658,True
1/3/2021 11:00:00 PM,1/3/2021 6:00:00 PM,RFC,WEST,CE,CE,11100.113,True
1/4/2021 12:00:00 AM,1/3/2021 7:00:00 PM,RFC,WEST,CE,CE,11079.966,True
1/4/2021 1:00:00 AM,1/3/2021 8:00:00 PM,RFC,WEST,CE,CE,10995.148,True
1/4/2021 2:00:00 AM,1/3/2021 9:00:00 PM,RFC,WEST,CE,CE,10812.573,True
1/4/2021 3:00:00 AM,1/3/2021 10:00:00 PM,RFC,WEST,CE,CE,10561.699,True
1/4/2021 4:00:00 AM,1/3/2021 11:00:00 PM,RFC,WEST,CE,CE,10178.857,True
1/4/2021 5:00:00 AM,1/4/2021 12:00:00 AM,RFC,WEST,CE,CE,9758.997,True
1/4/2021 6:00:00 AM,1/4/2021 1:00:00 AM,RFC,WEST,CE,CE,9577.407,True
1/4/2021 7:00:00 AM,1/4/2021 2:00:00 AM,RFC,WEST,CE,CE,9403.466,True
1/4/2021 8:00:00 AM,1/4/2021 3:00:00 AM,RFC,WEST,CE,CE,9407.050,True
1/4/2021 9:00:00 AM,1/4/2021 4:00:00 AM,RFC,WEST,CE,CE,9450.096,True
1/4/2021 10:00:00 AM,1/4/2021 5:00:00 AM,RFC,WEST,CE,CE,9712.938,True
1/4/2021 11:00:00 AM,1/4/2021 6:00:00 AM,RFC,WEST,CE,CE,10290.951,True
1/4/2021 12:00:00 PM,1/4/2021 7:00:00 AM,RFC,WEST,CE,CE,11153.233,True
1/4/2021 1:00:00 PM,1/4/2021 8:00:00 AM,RFC,WEST,CE,CE,11753.020,True
1/4/2021 2:00:00 PM,1/4/2021 9:00:00 AM,RFC,WEST,CE,CE,11972.101,True
1/4/2021 3:00:00 PM,1/4/2021 10:00:00 AM,RFC,WEST,CE,CE,12114.239,True
1/4/2021 4:00:00 PM,1/4/2021 11:00:00 AM,RFC,WEST,CE,CE,12201.125,True
1/4/2021 5:00:00 PM,1/4/2021 12:00:00 PM,RFC,WEST,CE,CE,12161.380,True
1/4/2021 6:00:00 PM,1/4/2021 1:00:00 PM,RFC,WEST,CE,CE,12099.863,True
1/4/2021 7:00:00 PM,1/4/2021 2:00:00 PM,RFC,WEST,CE,CE,12015.742,True
1/4/2021 8:00:00 PM,1/4/2021 3:00:00 PM,RFC,WEST,CE,CE,11957.001,True
1/4/2021 9:00:00 PM,1/4/2021 4:00:00 PM,RFC,WEST,CE,CE,11939.770,True
1/4/2021 10:00:00 PM,1/4/2021 5:00:00 PM,RFC,WEST,CE,CE,12271.752,True
1/4/2021 11:00:00 PM,1/4/2021 6:00:00 PM,RFC,WEST,CE,CE,12586.528,True
1/5/2021 12:00:00 AM,1/4/2021 7:00:00 PM,RFC,WEST,CE,CE,12337.914,True
1/5/2021 1:00:00 AM,1/4/2021 8:00:00 PM,RFC,WEST,CE,CE,12066.558,True
1/5/2021 2:00:00 AM,1/4/2021 9:00:00 PM,RFC,WEST,CE,CE,11723.459,True
1/5/2021 3:00:00 AM,1/4/2021 10:00:00 PM,RFC,WEST,CE,CE,11320.166,True
1/5/2021 4:00:00 AM,1/4/2021 11:00:00 PM,RFC,WEST,CE,CE,10728.443,True
1/5/2021 5:00:00 AM,1/5/2021 12:00:00 AM,RFC,WEST,CE,CE,10180.165,True
1/5/2021 6:00:00 AM,1/5/2021 1:00:00 AM,RFC,WEST,CE,CE,9848.957,True
1/5/2021 7:00:00 AM,1/5/2021 2:00:00 AM,RFC,WEST,CE,CE,9626.838,True
1/5/2021 8:00:00 AM,1/5/2021 3:00:00 AM,RFC,WEST,CE,CE,9457.965,True
1/5/2021 9:00:00 AM,1/5/2021 4:00:00 AM,RFC,WEST,CE,CE,9445.565,True
1/5/2021 10:00:00 AM,1/5/2021 5:00:00 AM,RFC,WEST,CE,CE,9642.236,True
1/5/2021 11:00:00 AM,1/5/2021 6:00:00 AM,RFC,WEST,CE,CE,10123.735,True
1/5/2021 12:00:00 PM,1/5/2021 7:00:00 AM,RFC,WEST,CE,CE,10921.229,True
1/5/2021 1:00:00 PM,1/5/2021 8:00:00 AM,RFC,WEST,CE,CE,11451.525,True
1/5/2021 2:00:00 PM,1/5/2021 9:00:00 AM,RFC,WEST,CE,CE,11664.418,True
1/5/2021 3:00:00 PM,1/5/2021 10:00:00 AM,RFC,WEST,CE,CE,11799.946,True
1/5/2021 4:00:00 PM,1/5/2021 11:00:00 AM,RFC,WEST,CE,CE,11850.113,True
1/5/2021 5:00:00 PM,1/5/2021 12:00:00 PM,RFC,WEST,CE,CE,11806.038,True
1/5/2021 6:00:00 PM,1/5/2021 1:00:00 PM,RFC,WEST,CE,CE,11727.846,True
1/5/2021 7:00:00 PM,1/5/2021 2:00:00 PM,RFC,WEST,CE,CE,11656.503,True
1/5/2021 8:00:00 PM,1/5/2021 3:00:00 PM,RFC,WEST,CE,CE,11611.876,True
1/5/2021 9:00:00 PM,1/5/2021 4:00:00 PM,RFC,WEST,CE,CE,11612.738,True
1/5/2021 10:00:00 PM,1/5/2021 5:00:00 PM,RFC,WEST,CE,CE,11998.334,True
1/5/2021 11:00:00 PM,1/5/2021 6:00:00 PM,RFC,WEST,CE,CE,12371.336,True
1/6/2021 12:00:00 AM,1/5/2021 7:00:00 PM,RFC,WEST,CE,CE,12135.690,True
1/6/2021 1:00:00 AM,1/5/2021 8:00:00 PM,RFC,WEST,CE,CE,11872.484,True
1/6/2021 2:00:00 AM,1/5/2021 9:00:00 PM,RFC,WEST,CE,CE,11573.317,True
1/6/2021 3:00:00 AM,1/5/2021 10:00:00 PM,RFC,WEST,CE,CE,11150.121,True
1/6/2021 4:00:00 AM,1/5/2021 11:00:00 PM,RFC,WEST,CE,CE,10584.532,True
1/6/2021 5:00:00 AM,1/6/2021 12:00:00 AM,RFC,WEST,CE,CE,10102.588,True
1/6/2021 6:00:00 AM,1/6/2021 1:00:00 AM,RFC,WEST,CE,CE,9703.466,True
1/6/2021 7:00:00 AM,1/6/2021 2:00:00 AM,RFC,WEST,CE,CE,9532.919,True
1/6/2021 8:00:00 AM,1/6/2021 3:00:00 AM,RFC,WEST,CE,CE,9409.057,True
1/6/2021 9:00:00 AM,1/6/2021 4:00:00 AM,RFC,WEST,CE,CE,9429.084,True
1/6/2021 10:00:00 AM,1/6/2021 5:00:00 AM,RFC,WEST,CE,CE,9636.249,True
1/6/2021 11:00:00 AM,1/6/2021 6:00:00 AM,RFC,WEST,CE,CE,10187.956,True
1/6/2021 12:00:00 PM,1/6/2021 7:00:00 AM,RFC,WEST,CE,CE,10965.499,True
1/6/2021 1:00:00 PM,1/6/2021 8:00:00 AM,RFC,WEST,CE,CE,11484.732,True
1/6/2021 2:00:00 PM,1/6/2021 9:00:00 AM,RFC,WEST,CE,CE,11674.215,True
1/6/2021 3:00:00 PM,1/6/2021 10:00:00 AM,RFC,WEST,CE,CE,11645.659,True
1/6/2021 4:00:00 PM,1/6/2021 11:00:00 AM,RFC,WEST,CE,CE,11555.557,True
1/6/2021 5:00:00 PM,1/6/2021 12:00:00 PM,RFC,WEST,CE,CE,11461.167,True
1/6/2021 6:00:00 PM,1/6/2021 1:00:00 PM,RFC,WEST,CE,CE,11407.290,True
1/6/2021 7:00:00 PM,1/6/2021 2:00:00 PM,RFC,WEST,CE,CE,11343.584,True
1/6/2021 8:00:00 PM,1/6/2021 3:00:00 PM,RFC,WEST,CE,CE,11308.507,True
1/6/2021 9:00:00 PM,1/6/2021 4:00:00 PM,RFC,WEST,CE,CE,11300.292,True
1/6/2021 10:00:00 PM,1/6/2021 5:00:00 PM,RFC,WEST,CE,CE,11661.667,True
1/6/2021 11:00:00 PM,1/6/2021 6:00:00 PM,RFC,WEST,CE,CE,12152.289,True
1/7/2021 12:00:00 AM,1/6/2021 7:00:00 PM,RFC,WEST,CE,CE,11914.730,True
1/7/2021 1:00:00 AM,1/6/2021 8:00:00 PM,RFC,WEST,CE,CE,11624.129,True
1/7/2021 2:00:00 AM,1/6/2021 9:00:00 PM,RFC,WEST,CE,CE,11343.639,True
1/7/2021 3:00:00 AM,1/6/2021 10:00:00 PM,RFC,WEST,CE,CE,10872.887,True
1/7/2021 4:00:00 AM,1/6/2021 11:00:00 PM,RFC,WEST,CE,CE,10341.682,True
1/7/2021 5:00:00 AM,1/7/2021 12:00:00 AM,RFC,WEST,CE,CE,9834.812,True
1/7/2021 6:00:00 AM,1/7/2021 1:00:00 AM,RFC,WEST,CE,CE,9491.516,True
1/7/2021 7:00:00 AM,1/7/2021 2:00:00 AM,RFC,WEST,CE,CE,9247.040,True
1/7/2021 8:00:00 AM,1/7/2021 3:00:00 AM,RFC,WEST,CE,CE,9067.832,True
1/7/2021 9:00:00 AM,1/7/2021 4:00:00 AM,RFC,WEST,CE,CE,9107.280,True
1/7/2021 10:00:00 AM,1/7/2021 5:00:00 AM,RFC,WEST,CE,CE,9275.847,True
1/7/2021 11:00:00 AM,1/7/2021 6:00:00 AM,RFC,WEST,CE,CE,9831.616,True
1/7/2021 12:00:00 PM,1/7/2021 7:00:00 AM,RFC,WEST,CE,CE,10667.554,True
1/7/2021 1:00:00 PM,1/7/2021 8:00:00 AM,RFC,WEST,CE,CE,11170.417,True
1/7/2021 2:00:00 PM,1/7/2021 9:00:00 AM,RFC,WEST,CE,CE,11404.180,True
1/7/2021 3:00:00 PM,1/7/2021 10:00:00 AM,RFC,WEST,CE,CE,11529.143,True
1/7/2021 4:00:00 PM,1/7/2021 11:00:00 AM,RFC,WEST,CE,CE,11597.061,True
1/7/2021 5:00:00 PM,1/7/2021 12:00:00 PM,RFC,WEST,CE,CE,11626.152,True
1/7/2021 6:00:00 PM,1/7/2021 1:00:00 PM,RFC,WEST,CE,CE,11628.888,True
1/7/2021 7:00:00 PM,1/7/2021 2:00:00 PM,RFC,WEST,CE,CE,11637.579,True
1/7/2021 8:00:00 PM,1/7/2021 3:00:00 PM,RFC,WEST,CE,CE,11615.120,True
1/7/2021 9:00:00 PM,1/7/2021 4:00:00 PM,RFC,WEST,CE,CE,11561.947,True
1/7/2021 10:00:00 PM,1/7/2021 5:00:00 PM,RFC,WEST,CE,CE,11894.610,True
1/7/2021 11:00:00 PM,1/7/2021 6:00:00 PM,RFC,WEST,CE,CE,12154.168,True
1/8/2021 12:00:00 AM,1/7/2021 7:00:00 PM,RFC,WEST,CE,CE,11893.630,True
1/8/2021 1:00:00 AM,1/7/2021 8:00:00 PM,RFC,WEST,CE,CE,11590.849,True
1/8/2021 2:00:00 AM,1/7/2021 9:00:00 PM,RFC,WEST,CE,CE,11289.163,True
1/8/2021 3:00:00 AM,1/7/2021 10:00:00 PM,RFC,WEST,CE,CE,10849.385,True
1/8/2021 4:00:00 AM,1/7/2021 11:00:00 PM,RFC,WEST,CE,CE,10291.682,True
1/8/2021 5:00:00 AM,1/8/2021 12:00:00 AM,RFC,WEST,CE,CE,9765.156,True
1/8/2021 6:00:00 AM,1/8/2021 1:00:00 AM,RFC,WEST,CE,CE,9437.013,True
1/8/2021 7:00:00 AM,1/8/2021 2:00:00 AM,RFC,WEST,CE,CE,9214.875,True
1/8/2021 8:00:00 AM,1/8/2021 3:00:00 AM,RFC,WEST,CE,CE,9092.395,True
1/8/2021 9:00:00 AM,1/8/2021 4:00:00 AM,RFC,WEST,CE,CE,9080.543,True
1/8/2021 10:00:00 AM,1/8/2021 5:00:00 AM,RFC,WEST,CE,CE,9289.285,True
1/8/2021 11:00:00 AM,1/8/2021 6:00:00 AM,RFC,WEST,CE,CE,9845.543,True
1/8/2021 12:00:00 PM,1/8/2021 7:00:00 AM,RFC,WEST,CE,CE,10656.737,True
1/8/2021 1:00:00 PM,1/8/2021 8:00:00 AM,RFC,WEST,CE,CE,11233.541,True
1/8/2021 2:00:00 PM,1/8/2021 9:00:00 AM,RFC,WEST,CE,CE,11496.662,True
1/8/2021 3:00:00 PM,1/8/2021 10:00:00 AM,RFC,WEST,CE,CE,11669.464,True
1/8/2021 4:00:00 PM,1/8/2021 11:00:00 AM,RFC,WEST,CE,CE,11689.595,True
1/8/2021 5:00:00 PM,1/8/2021 12:00:00 PM,RFC,WEST,CE,CE,11722.682,True
1/8/2021 6:00:00 PM,1/8/2021 1:00:00 PM,RFC,WEST,CE,CE,11683.877,True
1/8/2021 7:00:00 PM,1/8/2021 2:00:00 PM,RFC,WEST,CE,CE,11691.792,True
1/8/2021 8:00:00 PM,1/8/2021 3:00:00 PM,RFC,WEST,CE,CE,11641.329,True
1/8/2021 9:00:00 PM,1/8/2021 4:00:00 PM,RFC,WEST,CE,CE,11631.455,True
1/8/2021 10:00:00 PM,1/8/2021 5:00:00 PM,RFC,WEST,CE,CE,11919.265,True
1/8/2021 11:00:00 PM,1/8/2021 6:00:00 PM,RFC,WEST,CE,CE,12221.611,True
1/9/2021 12:00:00 AM,1/8/2021 7:00:00 PM,RFC,WEST,CE,CE,12004.604,True
1/9/2021 1:00:00 AM,1/8/2021 8:00:00 PM,RFC,WEST,CE,CE,11753.133,True
1/9/2021 2:00:00 AM,1/8/2021 9:00:00 PM,RFC,WEST,CE,CE,11454.446,True
1/9/2021 3:00:00 AM,1/8/2021 10:00:00 PM,RFC,WEST,CE,CE,11100.990,True
1/9/2021 4:00:00 AM,1/8/2021 11:00:00 PM,RFC,WEST,CE,CE,10559.330,True
1/9/2021 5:00:00 AM,1/9/2021 12:00:00 AM,RFC,WEST,CE,CE,10095.126,True
1/9/2021 6:00:00 AM,1/9/2021 1:00:00 AM,RFC,WEST,CE,CE,9709.444,True
1/9/2021 7:00:00 AM,1/9/2021 2:00:00 AM,RFC,WEST,CE,CE,9476.237,True
1/9/2021 8:00:00 AM,1/9/2021 3:00:00 AM,RFC,WEST,CE,CE,9272.860,True
1/9/2021 9:00:00 AM,1/9/2021 4:00:00 AM,RFC,WEST,CE,CE,9238.281,True
1/9/2021 10:00:00 AM,1/9/2021 5:00:00 AM,RFC,WEST,CE,CE,9276.456,True
1/9/2021 11:00:00 AM,1/9/2021 6:00:00 AM,RFC,WEST,CE,CE,9548.501,True
1/9/2021 12:00:00 PM,1/9/2021 7:00:00 AM,RFC,WEST,CE,CE,9892.287,True
1/9/2021 1:00:00 PM,1/9/2021 8:00:00 AM,RFC,WEST,CE,CE,10132.228,True
1/9/2021 2:00:00 PM,1/9/2021 9:00:00 AM,RFC,WEST,CE,CE,10266.627,True
1/9/2021 3:00:00 PM,1/9/2021 10:00:00 AM,RFC,WEST,CE,CE,10329.647,True
1/9/2021 4:00:00 PM,1/9/2021 11:00:00 AM,RFC,WEST,CE,CE,10220.744,True
1/9/2021 5:00:00 PM,1/9/2021 12:00:00 PM,RFC,WEST,CE,CE,10173.315,True
1/9/2021 6:00:00 PM,1/9/2021 1:00:00 PM,RFC,WEST,CE,CE,10065.788,True
1/9/2021 7:00:00 PM,1/9/2021 2:00:00 PM,RFC,WEST,CE,CE,9888.678,True
1/9/2021 8:00:00 PM,1/9/2021 3:00:00 PM,RFC,WEST,CE,CE,9799.237,True
1/9/2021 9:00:00 PM,1/9/2021 4:00:00 PM,RFC,WEST,CE,CE,9890.656,True
1/9/2021 10:00:00 PM,1/9/2021 5:00:00 PM,RFC,WEST,CE,CE,10362.587,True
1/9/2021 11:00:00 PM,1/9/2021 6:00:00 PM,RFC,WEST,CE,CE,10960.542,True
1/10/2021 12:00:00 AM,1/9/2021 7:00:00 PM,RFC,WEST,CE,CE,10969.443,True
1/10/2021 1:00:00 AM,1/9/2021 8:00:00 PM,RFC,WEST,CE,CE,10871.564,True
1/10/2021 2:00:00 AM,1/9/2021 9:00:00 PM,RFC,WEST,CE,CE,10615.757,True
1/10/2021 3:00:00 AM,1/9/2021 10:00:00 PM,RFC,WEST,CE,CE,10438.867,True
1/10/2021 4:00:00 AM,1/9/2021 11:00:00 PM,RFC,WEST,CE,CE,10031.821,True
1/10/2021 5:00:00 AM,1/10/2021 12:00:00 AM,RFC,WEST,CE,CE,9686.487,True
1/10/2021 6:00:00 AM,1/10/2021 1:00:00 AM,RFC,WEST,CE,CE,9377.471,True
1/10/2021 7:00:00 AM,1/10/2021 2:00:00 AM,RFC,WEST,CE,CE,9159.411,True
1/10/2021 8:00:00 AM,1/10/2021 3:00:00 AM,RFC,WEST,CE,CE,9065.049,True
1/10/2021 9:00:00 AM,1/10/2021 4:00:00 AM,RFC,WEST,CE,CE,8985.293,True
1/10/2021 10:00:00 AM,1/10/2021 5:00:00 AM,RFC,WEST,CE,CE,9046.202,True
1/10/2021 11:00:00 AM,1/10/2021 6:00:00 AM,RFC,WEST,CE,CE,9138.679,True
1/10/2021 12:00:00 PM,1/10/2021 7:00:00 AM,RFC,WEST,CE,CE,9333.760,True
1/10/2021 1:00:00 PM,1/10/2021 8:00:00 AM,RFC,WEST,CE,CE,9456.641,True
1/10/2021 2:00:00 PM,1/10/2021 9:00:00 AM,RFC,WEST,CE,CE,9635.239,True
1/10/2021 3:00:00 PM,1/10/2021 10:00:00 AM,RFC,WEST,CE,CE,9874.559,True
1/10/2021 4:00:00 PM,1/10/2021 11:00:00 AM,RFC,WEST,CE,CE,10008.271,True
1/10/2021 5:00:00 PM,1/10/2021 12:00:00 PM,RFC,WEST,CE,CE,10144.509,True
1/10/2021 6:00:00 PM,1/10/2021 1:00:00 PM,RFC,WEST,CE,CE,10213.802,True
1/10/2021 7:00:00 PM,1/10/2021 2:00:00 PM,RFC,WEST,CE,CE,10274.846,True
1/10/2021 8:00:00 PM,1/10/2021 3:00:00 PM,RFC,WEST,CE,CE,10268.298,True
1/10/2021 9:00:00 PM,1/10/2021 4:00:00 PM,RFC,WEST,CE,CE,10414.320,True
1/10/2021 10:00:00 PM,1/10/2021 5:00:00 PM,RFC,WEST,CE,CE,10756.360,True
1/10/2021 11:00:00 PM,1/10/2021 6:00:00 PM,RFC,WEST,CE,CE,11218.498,True
1/11/2021 12:00:00 AM,1/10/2021 7:00:00 PM,RFC,WEST,CE,CE,11164.715,True
1/11/2021 1:00:00 AM,1/10/2021 8:00:00 PM,RFC,WEST,CE,CE,11081.951,True
1/11/2021 2:00:00 AM,1/10/2021 9:00:00 PM,RFC,WEST,CE,CE,10879.723,True
1/11/2021 3:00:00 AM,1/10/2021 10:00:00 PM,RFC,WEST,CE,CE,10596.903,True
1/11/2021 4:00:00 AM,1/10/2021 11:00:00 PM,RFC,WEST,CE,CE,10204.305,True
1/11/2021 5:00:00 AM,1/11/2021 12:00:00 AM,RFC,WEST,CE,CE,9777.933,True
1/11/2021 6:00:00 AM,1/11/2021 1:00:00 AM,RFC,WEST,CE,CE,9543.305,True
1/11/2021 7:00:00 AM,1/11/2021 2:00:00 AM,RFC,WEST,CE,CE,9467.094,True
1/11/2021 8:00:00 AM,1/11/2021 3:00:00 AM,RFC,WEST,CE,CE,9448.609,True
1/11/2021 9:00:00 AM,1/11/2021 4:00:00 AM,RFC,WEST,CE,CE,9538.319,True
1/11/2021 10:00:00 AM,1/11/2021 5:00:00 AM,RFC,WEST,CE,CE,9850.878,True
1/11/2021 11:00:00 AM,1/11/2021 6:00:00 AM,RFC,WEST,CE,CE,10517.586,True
1/11/2021 12:00:00 PM,1/11/2021 7:00:00 AM,RFC,WEST,CE,CE,11348.979,True
1/11/2021 1:00:00 PM,1/11/2021 8:00:00 AM,RFC,WEST,CE,CE,11993.648,True
1/11/2021 2:00:00 PM,1/11/2021 9:00:00 AM,RFC,WEST,CE,CE,12237.811,True
1/11/2021 3:00:00 PM,1/11/2021 10:00:00 AM,RFC,WEST,CE,CE,12414.640,True
1/11/2021 4:00:00 PM,1/11/2021 11:00:00 AM,RFC,WEST,CE,CE,12489.820,True
1/11/2021 5:00:00 PM,1/11/2021 12:00:00 PM,RFC,WEST,CE,CE,12519.944,True
1/11/2021 6:00:00 PM,1/11/2021 1:00:00 PM,RFC,WEST,CE,CE,12535.500,True
1/11/2021 7:00:00 PM,1/11/2021 2:00:00 PM,RFC,WEST,CE,CE,12509.065,True
1/11/2021 8:00:00 PM,1/11/2021 3:00:00 PM,RFC,WEST,CE,CE,12384.090,True
1/11/2021 9:00:00 PM,1/11/2021 4:00:00 PM,RFC,WEST,CE,CE,12297.280,True
1/11/2021 10:00:00 PM,1/11/2021 5:00:00 PM,RFC,WEST,CE,CE,12465.354,True
1/11/2021 11:00:00 PM,1/11/2021 6:00:00 PM,RFC,WEST,CE,CE,12773.388,True
1/12/2021 12:00:00 AM,1/11/2021 7:00:00 PM,RFC,WEST,CE,CE,12487.313,True
1/12/2021 1:00:00 AM,1/11/2021 8:00:00 PM,RFC,WEST,CE,CE,12180.427,True
1/12/2021 2:00:00 AM,1/11/2021 9:00:00 PM,RFC,WEST,CE,CE,11849.719,True
