datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/3/2016 1:00:00 AM,1/2/2016 8:00:00 PM,RFC,WEST,CE,CE,11717.565,True
1/3/2016 2:00:00 AM,1/2/2016 9:00:00 PM,RFC,WEST,CE,CE,11579.606,True
1/3/2016 3:00:00 AM,1/2/2016 10:00:00 PM,RFC,WEST,CE,CE,11389.261,True
1/3/2016 4:00:00 AM,1/2/2016 11:00:00 PM,RFC,WEST,CE,CE,10870.736,True
1/3/2016 5:00:00 AM,1/3/2016 12:00:00 AM,RFC,WEST,CE,CE,10373.111,True
1/3/2016 6:00:00 AM,1/3/2016 1:00:00 AM,RFC,WEST,CE,CE,9914.977,True
1/3/2016 7:00:00 AM,1/3/2016 2:00:00 AM,RFC,WEST,CE,CE,9638.217,True
1/3/2016 8:00:00 AM,1/3/2016 3:00:00 AM,RFC,WEST,CE,CE,9455.111,True
1/3/2016 9:00:00 AM,1/3/2016 4:00:00 AM,RFC,WEST,CE,CE,9395.279,True
1/3/2016 10:00:00 AM,1/3/2016 5:00:00 AM,RFC,WEST,CE,CE,9401.321,True
1/3/2016 11:00:00 AM,1/3/2016 6:00:00 AM,RFC,WEST,CE,CE,9587.100,True
1/3/2016 12:00:00 PM,1/3/2016 7:00:00 AM,RFC,WEST,CE,CE,9784.992,True
1/3/2016 1:00:00 PM,1/3/2016 8:00:00 AM,RFC,WEST,CE,CE,9909.797,True
1/3/2016 2:00:00 PM,1/3/2016 9:00:00 AM,RFC,WEST,CE,CE,10042.418,True
1/3/2016 3:00:00 PM,1/3/2016 10:00:00 AM,RFC,WEST,CE,CE,10311.507,True
1/3/2016 4:00:00 PM,1/3/2016 11:00:00 AM,RFC,WEST,CE,CE,10444.845,True
1/3/2016 5:00:00 PM,1/3/2016 12:00:00 PM,RFC,WEST,CE,CE,10565.633,True
1/3/2016 6:00:00 PM,1/3/2016 1:00:00 PM,RFC,WEST,CE,CE,10616.742,True
1/3/2016 7:00:00 PM,1/3/2016 2:00:00 PM,RFC,WEST,CE,CE,10666.686,True
1/3/2016 8:00:00 PM,1/3/2016 3:00:00 PM,RFC,WEST,CE,CE,10672.716,True
1/3/2016 9:00:00 PM,1/3/2016 4:00:00 PM,RFC,WEST,CE,CE,10898.782,True
1/3/2016 10:00:00 PM,1/3/2016 5:00:00 PM,RFC,WEST,CE,CE,11561.952,True
1/3/2016 11:00:00 PM,1/3/2016 6:00:00 PM,RFC,WEST,CE,CE,12138.454,True
1/4/2016 12:00:00 AM,1/3/2016 7:00:00 PM,RFC,WEST,CE,CE,12084.252,True
1/4/2016 1:00:00 AM,1/3/2016 8:00:00 PM,RFC,WEST,CE,CE,11982.468,True
1/4/2016 2:00:00 AM,1/3/2016 9:00:00 PM,RFC,WEST,CE,CE,11705.179,True
1/4/2016 3:00:00 AM,1/3/2016 10:00:00 PM,RFC,WEST,CE,CE,11399.284,True
1/4/2016 4:00:00 AM,1/3/2016 11:00:00 PM,RFC,WEST,CE,CE,10704.108,True
1/4/2016 5:00:00 AM,1/4/2016 12:00:00 AM,RFC,WEST,CE,CE,10149.693,True
1/4/2016 6:00:00 AM,1/4/2016 1:00:00 AM,RFC,WEST,CE,CE,9808.160,True
1/4/2016 7:00:00 AM,1/4/2016 2:00:00 AM,RFC,WEST,CE,CE,9625.078,True
1/4/2016 8:00:00 AM,1/4/2016 3:00:00 AM,RFC,WEST,CE,CE,9519.975,True
1/4/2016 9:00:00 AM,1/4/2016 4:00:00 AM,RFC,WEST,CE,CE,9603.057,True
1/4/2016 10:00:00 AM,1/4/2016 5:00:00 AM,RFC,WEST,CE,CE,9953.300,True
1/4/2016 11:00:00 AM,1/4/2016 6:00:00 AM,RFC,WEST,CE,CE,10652.221,True
1/4/2016 12:00:00 PM,1/4/2016 7:00:00 AM,RFC,WEST,CE,CE,11812.398,True
1/4/2016 1:00:00 PM,1/4/2016 8:00:00 AM,RFC,WEST,CE,CE,12346.119,True
1/4/2016 2:00:00 PM,1/4/2016 9:00:00 AM,RFC,WEST,CE,CE,12402.551,True
1/4/2016 3:00:00 PM,1/4/2016 10:00:00 AM,RFC,WEST,CE,CE,12414.855,True
1/4/2016 4:00:00 PM,1/4/2016 11:00:00 AM,RFC,WEST,CE,CE,12480.054,True
1/4/2016 5:00:00 PM,1/4/2016 12:00:00 PM,RFC,WEST,CE,CE,12480.007,True
1/4/2016 6:00:00 PM,1/4/2016 1:00:00 PM,RFC,WEST,CE,CE,12453.716,True
1/4/2016 7:00:00 PM,1/4/2016 2:00:00 PM,RFC,WEST,CE,CE,12436.887,True
1/4/2016 8:00:00 PM,1/4/2016 3:00:00 PM,RFC,WEST,CE,CE,12393.647,True
1/4/2016 9:00:00 PM,1/4/2016 4:00:00 PM,RFC,WEST,CE,CE,12428.081,True
1/4/2016 10:00:00 PM,1/4/2016 5:00:00 PM,RFC,WEST,CE,CE,12990.344,True
1/4/2016 11:00:00 PM,1/4/2016 6:00:00 PM,RFC,WEST,CE,CE,13560.412,True
1/5/2016 12:00:00 AM,1/4/2016 7:00:00 PM,RFC,WEST,CE,CE,13375.807,True
1/5/2016 1:00:00 AM,1/4/2016 8:00:00 PM,RFC,WEST,CE,CE,13154.987,True
1/5/2016 2:00:00 AM,1/4/2016 9:00:00 PM,RFC,WEST,CE,CE,12856.184,True
1/5/2016 3:00:00 AM,1/4/2016 10:00:00 PM,RFC,WEST,CE,CE,12306.418,True
1/5/2016 4:00:00 AM,1/4/2016 11:00:00 PM,RFC,WEST,CE,CE,11533.868,True
1/5/2016 5:00:00 AM,1/5/2016 12:00:00 AM,RFC,WEST,CE,CE,10370.600,True
1/5/2016 6:00:00 AM,1/5/2016 1:00:00 AM,RFC,WEST,CE,CE,10391.497,True
1/5/2016 7:00:00 AM,1/5/2016 2:00:00 AM,RFC,WEST,CE,CE,10158.110,True
1/5/2016 8:00:00 AM,1/5/2016 3:00:00 AM,RFC,WEST,CE,CE,10066.307,True
1/5/2016 9:00:00 AM,1/5/2016 4:00:00 AM,RFC,WEST,CE,CE,10101.317,True
1/5/2016 10:00:00 AM,1/5/2016 5:00:00 AM,RFC,WEST,CE,CE,10394.522,True
1/5/2016 11:00:00 AM,1/5/2016 6:00:00 AM,RFC,WEST,CE,CE,11137.871,True
1/5/2016 12:00:00 PM,1/5/2016 7:00:00 AM,RFC,WEST,CE,CE,12288.598,True
1/5/2016 1:00:00 PM,1/5/2016 8:00:00 AM,RFC,WEST,CE,CE,12796.281,True
1/5/2016 2:00:00 PM,1/5/2016 9:00:00 AM,RFC,WEST,CE,CE,12727.913,True
1/5/2016 3:00:00 PM,1/5/2016 10:00:00 AM,RFC,WEST,CE,CE,12667.521,True
1/5/2016 4:00:00 PM,1/5/2016 11:00:00 AM,RFC,WEST,CE,CE,12578.881,True
1/5/2016 5:00:00 PM,1/5/2016 12:00:00 PM,RFC,WEST,CE,CE,12458.940,True
1/5/2016 6:00:00 PM,1/5/2016 1:00:00 PM,RFC,WEST,CE,CE,12326.097,True
1/5/2016 7:00:00 PM,1/5/2016 2:00:00 PM,RFC,WEST,CE,CE,12298.474,True
1/5/2016 8:00:00 PM,1/5/2016 3:00:00 PM,RFC,WEST,CE,CE,12229.978,True
1/5/2016 9:00:00 PM,1/5/2016 4:00:00 PM,RFC,WEST,CE,CE,12263.936,True
1/5/2016 10:00:00 PM,1/5/2016 5:00:00 PM,RFC,WEST,CE,CE,12840.501,True
1/5/2016 11:00:00 PM,1/5/2016 6:00:00 PM,RFC,WEST,CE,CE,13520.695,True
1/6/2016 12:00:00 AM,1/5/2016 7:00:00 PM,RFC,WEST,CE,CE,13376.811,True
1/6/2016 1:00:00 AM,1/5/2016 8:00:00 PM,RFC,WEST,CE,CE,13213.856,True
1/6/2016 2:00:00 AM,1/5/2016 9:00:00 PM,RFC,WEST,CE,CE,12919.555,True
1/6/2016 3:00:00 AM,1/5/2016 10:00:00 PM,RFC,WEST,CE,CE,12359.648,True
1/6/2016 4:00:00 AM,1/5/2016 11:00:00 PM,RFC,WEST,CE,CE,11573.029,True
1/6/2016 5:00:00 AM,1/6/2016 12:00:00 AM,RFC,WEST,CE,CE,10834.551,True
1/6/2016 6:00:00 AM,1/6/2016 1:00:00 AM,RFC,WEST,CE,CE,10384.618,True
1/6/2016 7:00:00 AM,1/6/2016 2:00:00 AM,RFC,WEST,CE,CE,10108.240,True
1/6/2016 8:00:00 AM,1/6/2016 3:00:00 AM,RFC,WEST,CE,CE,9996.748,True
1/6/2016 9:00:00 AM,1/6/2016 4:00:00 AM,RFC,WEST,CE,CE,9973.543,True
1/6/2016 10:00:00 AM,1/6/2016 5:00:00 AM,RFC,WEST,CE,CE,10260.705,True
1/6/2016 11:00:00 AM,1/6/2016 6:00:00 AM,RFC,WEST,CE,CE,10976.753,True
1/6/2016 12:00:00 PM,1/6/2016 7:00:00 AM,RFC,WEST,CE,CE,12108.563,True
1/6/2016 1:00:00 PM,1/6/2016 8:00:00 AM,RFC,WEST,CE,CE,12590.362,True
1/6/2016 2:00:00 PM,1/6/2016 9:00:00 AM,RFC,WEST,CE,CE,12558.915,True
1/6/2016 3:00:00 PM,1/6/2016 10:00:00 AM,RFC,WEST,CE,CE,12410.119,True
1/6/2016 4:00:00 PM,1/6/2016 11:00:00 AM,RFC,WEST,CE,CE,12387.882,True
1/6/2016 5:00:00 PM,1/6/2016 12:00:00 PM,RFC,WEST,CE,CE,12277.766,True
1/6/2016 6:00:00 PM,1/6/2016 1:00:00 PM,RFC,WEST,CE,CE,12183.470,True
1/6/2016 7:00:00 PM,1/6/2016 2:00:00 PM,RFC,WEST,CE,CE,12220.465,True
1/6/2016 8:00:00 PM,1/6/2016 3:00:00 PM,RFC,WEST,CE,CE,12179.535,True
1/6/2016 9:00:00 PM,1/6/2016 4:00:00 PM,RFC,WEST,CE,CE,12178.692,True
1/6/2016 10:00:00 PM,1/6/2016 5:00:00 PM,RFC,WEST,CE,CE,12647.400,True
1/6/2016 11:00:00 PM,1/6/2016 6:00:00 PM,RFC,WEST,CE,CE,13220.588,True
1/7/2016 12:00:00 AM,1/6/2016 7:00:00 PM,RFC,WEST,CE,CE,13015.320,True
1/7/2016 1:00:00 AM,1/6/2016 8:00:00 PM,RFC,WEST,CE,CE,12775.285,True
1/7/2016 2:00:00 AM,1/6/2016 9:00:00 PM,RFC,WEST,CE,CE,12498.123,True
1/7/2016 3:00:00 AM,1/6/2016 10:00:00 PM,RFC,WEST,CE,CE,11979.355,True
1/7/2016 4:00:00 AM,1/6/2016 11:00:00 PM,RFC,WEST,CE,CE,11209.194,True
1/7/2016 5:00:00 AM,1/7/2016 12:00:00 AM,RFC,WEST,CE,CE,10444.897,True
1/7/2016 6:00:00 AM,1/7/2016 1:00:00 AM,RFC,WEST,CE,CE,9926.347,True
1/7/2016 7:00:00 AM,1/7/2016 2:00:00 AM,RFC,WEST,CE,CE,9663.601,True
1/7/2016 8:00:00 AM,1/7/2016 3:00:00 AM,RFC,WEST,CE,CE,9482.542,True
1/7/2016 9:00:00 AM,1/7/2016 4:00:00 AM,RFC,WEST,CE,CE,9458.361,True
1/7/2016 10:00:00 AM,1/7/2016 5:00:00 AM,RFC,WEST,CE,CE,9703.863,True
1/7/2016 11:00:00 AM,1/7/2016 6:00:00 AM,RFC,WEST,CE,CE,10407.632,True
1/7/2016 12:00:00 PM,1/7/2016 7:00:00 AM,RFC,WEST,CE,CE,11512.145,True
1/7/2016 1:00:00 PM,1/7/2016 8:00:00 AM,RFC,WEST,CE,CE,12080.612,True
1/7/2016 2:00:00 PM,1/7/2016 9:00:00 AM,RFC,WEST,CE,CE,12103.629,True
1/7/2016 3:00:00 PM,1/7/2016 10:00:00 AM,RFC,WEST,CE,CE,12003.564,True
1/7/2016 4:00:00 PM,1/7/2016 11:00:00 AM,RFC,WEST,CE,CE,12008.468,True
1/7/2016 5:00:00 PM,1/7/2016 12:00:00 PM,RFC,WEST,CE,CE,12015.614,True
1/7/2016 6:00:00 PM,1/7/2016 1:00:00 PM,RFC,WEST,CE,CE,12003.016,True
1/7/2016 7:00:00 PM,1/7/2016 2:00:00 PM,RFC,WEST,CE,CE,12072.965,True
1/7/2016 8:00:00 PM,1/7/2016 3:00:00 PM,RFC,WEST,CE,CE,11986.639,True
1/7/2016 9:00:00 PM,1/7/2016 4:00:00 PM,RFC,WEST,CE,CE,11949.891,True
1/7/2016 10:00:00 PM,1/7/2016 5:00:00 PM,RFC,WEST,CE,CE,12404.595,True
1/7/2016 11:00:00 PM,1/7/2016 6:00:00 PM,RFC,WEST,CE,CE,12872.183,True
1/8/2016 12:00:00 AM,1/7/2016 7:00:00 PM,RFC,WEST,CE,CE,12683.980,True
1/8/2016 1:00:00 AM,1/7/2016 8:00:00 PM,RFC,WEST,CE,CE,12450.838,True
1/8/2016 2:00:00 AM,1/7/2016 9:00:00 PM,RFC,WEST,CE,CE,12136.126,True
1/8/2016 3:00:00 AM,1/7/2016 10:00:00 PM,RFC,WEST,CE,CE,11596.116,True
1/8/2016 4:00:00 AM,1/7/2016 11:00:00 PM,RFC,WEST,CE,CE,10803.941,True
1/8/2016 5:00:00 AM,1/8/2016 12:00:00 AM,RFC,WEST,CE,CE,10086.066,True
1/8/2016 6:00:00 AM,1/8/2016 1:00:00 AM,RFC,WEST,CE,CE,9630.249,True
1/8/2016 7:00:00 AM,1/8/2016 2:00:00 AM,RFC,WEST,CE,CE,9331.284,True
1/8/2016 8:00:00 AM,1/8/2016 3:00:00 AM,RFC,WEST,CE,CE,9198.340,True
1/8/2016 9:00:00 AM,1/8/2016 4:00:00 AM,RFC,WEST,CE,CE,9161.464,True
1/8/2016 10:00:00 AM,1/8/2016 5:00:00 AM,RFC,WEST,CE,CE,9400.033,True
1/8/2016 11:00:00 AM,1/8/2016 6:00:00 AM,RFC,WEST,CE,CE,10086.349,True
1/8/2016 12:00:00 PM,1/8/2016 7:00:00 AM,RFC,WEST,CE,CE,11196.637,True
1/8/2016 1:00:00 PM,1/8/2016 8:00:00 AM,RFC,WEST,CE,CE,11878.128,True
1/8/2016 2:00:00 PM,1/8/2016 9:00:00 AM,RFC,WEST,CE,CE,11972.981,True
1/8/2016 3:00:00 PM,1/8/2016 10:00:00 AM,RFC,WEST,CE,CE,12048.650,True
1/8/2016 4:00:00 PM,1/8/2016 11:00:00 AM,RFC,WEST,CE,CE,12107.637,True
1/8/2016 5:00:00 PM,1/8/2016 12:00:00 PM,RFC,WEST,CE,CE,12088.485,True
1/8/2016 6:00:00 PM,1/8/2016 1:00:00 PM,RFC,WEST,CE,CE,11987.565,True
1/8/2016 7:00:00 PM,1/8/2016 2:00:00 PM,RFC,WEST,CE,CE,11972.291,True
1/8/2016 8:00:00 PM,1/8/2016 3:00:00 PM,RFC,WEST,CE,CE,11895.158,True
1/8/2016 9:00:00 PM,1/8/2016 4:00:00 PM,RFC,WEST,CE,CE,11906.636,True
1/8/2016 10:00:00 PM,1/8/2016 5:00:00 PM,RFC,WEST,CE,CE,12390.630,True
1/8/2016 11:00:00 PM,1/8/2016 6:00:00 PM,RFC,WEST,CE,CE,12643.247,True
1/9/2016 12:00:00 AM,1/8/2016 7:00:00 PM,RFC,WEST,CE,CE,12414.244,True
1/9/2016 1:00:00 AM,1/8/2016 8:00:00 PM,RFC,WEST,CE,CE,12099.994,True
1/9/2016 2:00:00 AM,1/8/2016 9:00:00 PM,RFC,WEST,CE,CE,11733.889,True
1/9/2016 3:00:00 AM,1/8/2016 10:00:00 PM,RFC,WEST,CE,CE,11340.330,True
1/9/2016 4:00:00 AM,1/8/2016 11:00:00 PM,RFC,WEST,CE,CE,10626.196,True
1/9/2016 5:00:00 AM,1/9/2016 12:00:00 AM,RFC,WEST,CE,CE,9981.984,True
1/9/2016 6:00:00 AM,1/9/2016 1:00:00 AM,RFC,WEST,CE,CE,9474.995,True
1/9/2016 7:00:00 AM,1/9/2016 2:00:00 AM,RFC,WEST,CE,CE,9167.479,True
1/9/2016 8:00:00 AM,1/9/2016 3:00:00 AM,RFC,WEST,CE,CE,8989.030,True
1/9/2016 9:00:00 AM,1/9/2016 4:00:00 AM,RFC,WEST,CE,CE,8905.601,True
1/9/2016 10:00:00 AM,1/9/2016 5:00:00 AM,RFC,WEST,CE,CE,8996.811,True
1/9/2016 11:00:00 AM,1/9/2016 6:00:00 AM,RFC,WEST,CE,CE,9243.408,True
1/9/2016 12:00:00 PM,1/9/2016 7:00:00 AM,RFC,WEST,CE,CE,9742.655,True
1/9/2016 1:00:00 PM,1/9/2016 8:00:00 AM,RFC,WEST,CE,CE,10091.243,True
1/9/2016 2:00:00 PM,1/9/2016 9:00:00 AM,RFC,WEST,CE,CE,10418.488,True
1/9/2016 3:00:00 PM,1/9/2016 10:00:00 AM,RFC,WEST,CE,CE,10732.402,True
1/9/2016 4:00:00 PM,1/9/2016 11:00:00 AM,RFC,WEST,CE,CE,10902.276,True
1/9/2016 5:00:00 PM,1/9/2016 12:00:00 PM,RFC,WEST,CE,CE,10902.337,True
1/9/2016 6:00:00 PM,1/9/2016 1:00:00 PM,RFC,WEST,CE,CE,10955.971,True
1/9/2016 7:00:00 PM,1/9/2016 2:00:00 PM,RFC,WEST,CE,CE,10919.405,True
1/9/2016 8:00:00 PM,1/9/2016 3:00:00 PM,RFC,WEST,CE,CE,11027.592,True
1/9/2016 9:00:00 PM,1/9/2016 4:00:00 PM,RFC,WEST,CE,CE,11188.717,True
1/9/2016 10:00:00 PM,1/9/2016 5:00:00 PM,RFC,WEST,CE,CE,11607.604,True
1/9/2016 11:00:00 PM,1/9/2016 6:00:00 PM,RFC,WEST,CE,CE,12019.137,True
1/10/2016 12:00:00 AM,1/9/2016 7:00:00 PM,RFC,WEST,CE,CE,11980.650,True
1/10/2016 1:00:00 AM,1/9/2016 8:00:00 PM,RFC,WEST,CE,CE,11788.595,True
1/10/2016 2:00:00 AM,1/9/2016 9:00:00 PM,RFC,WEST,CE,CE,11593.394,True
1/10/2016 3:00:00 AM,1/9/2016 10:00:00 PM,RFC,WEST,CE,CE,11298.635,True
1/10/2016 4:00:00 AM,1/9/2016 11:00:00 PM,RFC,WEST,CE,CE,10867.228,True
1/10/2016 5:00:00 AM,1/10/2016 12:00:00 AM,RFC,WEST,CE,CE,10428.955,True
1/10/2016 6:00:00 AM,1/10/2016 1:00:00 AM,RFC,WEST,CE,CE,10028.147,True
1/10/2016 7:00:00 AM,1/10/2016 2:00:00 AM,RFC,WEST,CE,CE,9839.222,True
1/10/2016 8:00:00 AM,1/10/2016 3:00:00 AM,RFC,WEST,CE,CE,9724.531,True
1/10/2016 9:00:00 AM,1/10/2016 4:00:00 AM,RFC,WEST,CE,CE,9662.379,True
1/10/2016 10:00:00 AM,1/10/2016 5:00:00 AM,RFC,WEST,CE,CE,9729.628,True
1/10/2016 11:00:00 AM,1/10/2016 6:00:00 AM,RFC,WEST,CE,CE,9895.444,True
1/10/2016 12:00:00 PM,1/10/2016 7:00:00 AM,RFC,WEST,CE,CE,10242.223,True
1/10/2016 1:00:00 PM,1/10/2016 8:00:00 AM,RFC,WEST,CE,CE,10333.966,True
1/10/2016 2:00:00 PM,1/10/2016 9:00:00 AM,RFC,WEST,CE,CE,10602.280,True
1/10/2016 3:00:00 PM,1/10/2016 10:00:00 AM,RFC,WEST,CE,CE,10798.946,True
1/10/2016 4:00:00 PM,1/10/2016 11:00:00 AM,RFC,WEST,CE,CE,10927.825,True
1/10/2016 5:00:00 PM,1/10/2016 12:00:00 PM,RFC,WEST,CE,CE,11008.146,True
1/10/2016 6:00:00 PM,1/10/2016 1:00:00 PM,RFC,WEST,CE,CE,11117.987,True
1/10/2016 7:00:00 PM,1/10/2016 2:00:00 PM,RFC,WEST,CE,CE,11114.198,True
1/10/2016 8:00:00 PM,1/10/2016 3:00:00 PM,RFC,WEST,CE,CE,11186.380,True
1/10/2016 9:00:00 PM,1/10/2016 4:00:00 PM,RFC,WEST,CE,CE,11349.795,True
1/10/2016 10:00:00 PM,1/10/2016 5:00:00 PM,RFC,WEST,CE,CE,12012.055,True
1/10/2016 11:00:00 PM,1/10/2016 6:00:00 PM,RFC,WEST,CE,CE,12998.372,True
1/11/2016 12:00:00 AM,1/10/2016 7:00:00 PM,RFC,WEST,CE,CE,13135.291,True
1/11/2016 1:00:00 AM,1/10/2016 8:00:00 PM,RFC,WEST,CE,CE,13043.983,True
1/11/2016 2:00:00 AM,1/10/2016 9:00:00 PM,RFC,WEST,CE,CE,12863.412,True
1/11/2016 3:00:00 AM,1/10/2016 10:00:00 PM,RFC,WEST,CE,CE,12540.352,True
1/11/2016 4:00:00 AM,1/10/2016 11:00:00 PM,RFC,WEST,CE,CE,11994.120,True
1/11/2016 5:00:00 AM,1/11/2016 12:00:00 AM,RFC,WEST,CE,CE,11513.383,True
1/11/2016 6:00:00 AM,1/11/2016 1:00:00 AM,RFC,WEST,CE,CE,11277.936,True
1/11/2016 7:00:00 AM,1/11/2016 2:00:00 AM,RFC,WEST,CE,CE,11089.981,True
1/11/2016 8:00:00 AM,1/11/2016 3:00:00 AM,RFC,WEST,CE,CE,11048.286,True
1/11/2016 9:00:00 AM,1/11/2016 4:00:00 AM,RFC,WEST,CE,CE,11097.053,True
1/11/2016 10:00:00 AM,1/11/2016 5:00:00 AM,RFC,WEST,CE,CE,11349.253,True
1/11/2016 11:00:00 AM,1/11/2016 6:00:00 AM,RFC,WEST,CE,CE,12057.554,True
1/11/2016 12:00:00 PM,1/11/2016 7:00:00 AM,RFC,WEST,CE,CE,13234.752,True
1/11/2016 1:00:00 PM,1/11/2016 8:00:00 AM,RFC,WEST,CE,CE,13757.769,True
1/11/2016 2:00:00 PM,1/11/2016 9:00:00 AM,RFC,WEST,CE,CE,13768.639,True
1/11/2016 3:00:00 PM,1/11/2016 10:00:00 AM,RFC,WEST,CE,CE,13829.956,True
1/11/2016 4:00:00 PM,1/11/2016 11:00:00 AM,RFC,WEST,CE,CE,13937.848,True
1/11/2016 5:00:00 PM,1/11/2016 12:00:00 PM,RFC,WEST,CE,CE,13887.031,True
1/11/2016 6:00:00 PM,1/11/2016 1:00:00 PM,RFC,WEST,CE,CE,13870.969,True
1/11/2016 7:00:00 PM,1/11/2016 2:00:00 PM,RFC,WEST,CE,CE,13866.663,True
1/11/2016 8:00:00 PM,1/11/2016 3:00:00 PM,RFC,WEST,CE,CE,13729.075,True
1/11/2016 9:00:00 PM,1/11/2016 4:00:00 PM,RFC,WEST,CE,CE,13681.250,True
1/11/2016 10:00:00 PM,1/11/2016 5:00:00 PM,RFC,WEST,CE,CE,14084.539,True
1/11/2016 11:00:00 PM,1/11/2016 6:00:00 PM,RFC,WEST,CE,CE,14564.890,True
1/12/2016 12:00:00 AM,1/11/2016 7:00:00 PM,RFC,WEST,CE,CE,14408.551,True
1/12/2016 1:00:00 AM,1/11/2016 8:00:00 PM,RFC,WEST,CE,CE,14128.566,True
1/12/2016 2:00:00 AM,1/11/2016 9:00:00 PM,RFC,WEST,CE,CE,13773.656,True
